uprn,versiondate,versionavailablefromdate,versionavailabletodate,changetype,theme,description,organisationname,poboxnumber,subname,name,number,streetname,locality,townname,islandname,postcode,fulladdress,country,alternatelanguagesubname,alternatelanguagename,alternatelanguagenumber,alternatelanguagestreetname,alternatelanguagelocality,alternatelanguagetownname,alternatelanguageislandname,alternatelanguage,alternatelanguagefulladdress,floorlevel,lowestfloorlevel,highestfloorlevel,classificationcode,classificationdescription,primaryclassificationdescription,secondaryclassificationdescription,tertiaryclassificationdescription,quaternaryclassificationdescription,buildstatus,buildstatusdate,addressstatus,postcodesource,parentuprn,rootuprn,hierarchylevel,usrn,usrnmatchindicator,localcustodiancode,localcustodiandescription,lowertierlocalauthoritygsscode,easting,northing,latitude,longitude,positionalaccuracy,effectivestartdate,effectiveenddate
100040036553,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,17,TRURO HILL,NULL,PENRYN,NULL,TR10 8DB,"17, TRURO HILL, PENRYN, TR10 8DB",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036553,1,6100916,Manually Matched,840,CORNWALL,E06000052,178303.00,34843.00,50.1720438,-5.1060973,Central Internal Position,2001-04-04,NULL
100040036555,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,19,TRURO HILL,NULL,PENRYN,NULL,TR10 8DB,"19, TRURO HILL, PENRYN, TR10 8DB",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036555,1,6100916,Manually Matched,840,CORNWALL,E06000052,178287.00,34853.00,50.1721276,-5.1063269,General Internal Position,2001-04-04,NULL
100040036556,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,20,TRURO HILL,NULL,PENRYN,NULL,TR10 8DB,"20, TRURO HILL, PENRYN, TR10 8DB",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036556,1,6100916,Manually Matched,840,CORNWALL,E06000052,178361.00,34794.00,50.1716255,-5.1052578,Central Internal Position,2001-04-04,NULL
100040036557,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,22,TRURO HILL,NULL,PENRYN,NULL,TR10 8DB,"22, TRURO HILL, PENRYN, TR10 8DB",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036557,1,6100916,Manually Matched,840,CORNWALL,E06000052,178360.00,34799.00,50.1716700,-5.1052747,Central Internal Position,2001-04-04,NULL
100040036558,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,24,TRURO HILL,NULL,PENRYN,NULL,TR10 8DB,"24, TRURO HILL, PENRYN, TR10 8DB",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036558,1,6100916,Manually Matched,840,CORNWALL,E06000052,178360.00,34805.00,50.1717239,-5.1052782,Central Internal Position,2001-04-04,NULL
100040036559,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,26,TRURO HILL,NULL,PENRYN,NULL,TR10 8DB,"26, TRURO HILL, PENRYN, TR10 8DB",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036559,1,6100916,Manually Matched,840,CORNWALL,E06000052,178360.00,34809.00,50.1717598,-5.1052805,Central Internal Position,2001-04-04,NULL
100040036561,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,30,TRURO HILL,NULL,PENRYN,NULL,TR10 8DB,"30, TRURO HILL, PENRYN, TR10 8DB",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036561,1,6100916,Manually Matched,840,CORNWALL,E06000052,178360.00,34818.00,50.1718406,-5.1052857,Central Internal Position,2001-04-04,NULL
100040036743,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,1,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"1, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036743,1,6100468,Manually Matched,840,CORNWALL,E06000052,177949.00,34840.00,50.1718843,-5.1110454,Central Internal Position,2001-04-04,NULL
100040036744,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,2,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"2, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036744,1,6100468,Manually Matched,840,CORNWALL,E06000052,177951.00,34847.00,50.1719479,-5.1110215,General Internal Position,2001-04-04,NULL
100040036750,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,8,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"8, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036750,1,6100468,Manually Matched,840,CORNWALL,E06000052,177971.00,34895.00,50.1723865,-5.1107699,Central Internal Position,2001-04-04,NULL
100040036751,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,9,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"9, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036751,1,6100468,Manually Matched,840,CORNWALL,E06000052,177974.00,34903.00,50.1724594,-5.1107326,Central Internal Position,2001-04-04,NULL
100040036752,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,10,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"10, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036752,1,6100468,Manually Matched,840,CORNWALL,E06000052,177945.00,34920.00,50.1726012,-5.1111480,General Internal Position,2001-04-04,NULL
100040036753,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,11,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"11, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036753,1,6100468,Manually Matched,840,CORNWALL,E06000052,177938.00,34910.00,50.1725088,-5.1112400,Central Internal Position,2001-04-04,NULL
100040036764,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,22,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"22, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036764,1,6100468,Manually Matched,840,CORNWALL,E06000052,177907.00,34923.00,50.1726139,-5.1116811,Central Internal Position,2001-04-04,NULL
100040036765,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,23,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"23, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036765,1,6100468,Manually Matched,840,CORNWALL,E06000052,177910.00,34930.00,50.1726779,-5.1116432,Central Internal Position,2001-04-04,NULL
100040036766,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,24,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"24, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036766,1,6100468,Manually Matched,840,CORNWALL,E06000052,177914.00,34940.00,50.1727692,-5.1115931,Central Internal Position,2001-04-04,NULL
100040036767,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,25,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"25, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036767,1,6100468,Manually Matched,840,CORNWALL,E06000052,177914.00,34948.00,50.1728411,-5.1115978,Central Internal Position,2001-04-04,NULL
100040036768,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,26,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"26, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036768,1,6100468,Manually Matched,840,CORNWALL,E06000052,177909.00,34960.00,50.1729469,-5.1116747,General Internal Position,2001-04-04,NULL
100040036769,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,27,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"27, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036769,1,6100468,Manually Matched,840,CORNWALL,E06000052,177897.00,34964.00,50.1729784,-5.1118448,Central Internal Position,2001-04-04,NULL
100040036770,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,28,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"28, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036770,1,6100468,Manually Matched,840,CORNWALL,E06000052,177885.00,34958.00,50.1729200,-5.1120091,Central Internal Position,2001-04-04,NULL
100040036771,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,29,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"29, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036771,1,6100468,Manually Matched,840,CORNWALL,E06000052,177880.00,34950.00,50.1728463,-5.1120744,Central Internal Position,2001-04-04,NULL
100040036772,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,30,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"30, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036772,1,6100468,Manually Matched,840,CORNWALL,E06000052,177878.00,34939.00,50.1727467,-5.1120959,Central Internal Position,2001-04-04,NULL
100040036773,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,31,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"31, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036773,1,6100468,Manually Matched,840,CORNWALL,E06000052,177873.00,34931.00,50.1726730,-5.1121612,General Internal Position,2001-04-04,NULL
100040036774,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,32,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"32, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036774,1,6100468,Manually Matched,840,CORNWALL,E06000052,177856.00,34948.00,50.1728193,-5.1124088,General Internal Position,2001-04-04,NULL
100040036775,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,33,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"33, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036775,1,6100468,Manually Matched,840,CORNWALL,E06000052,177848.00,34949.00,50.1728253,-5.1125212,Central Internal Position,2001-04-04,NULL
100040036776,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,34,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"34, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036776,1,6100468,Manually Matched,840,CORNWALL,E06000052,177836.00,34947.00,50.1728028,-5.1126879,Central Internal Position,2001-04-04,NULL
100040036777,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,35,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"35, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036777,1,6100468,Manually Matched,840,CORNWALL,E06000052,177831.00,34946.00,50.1727920,-5.1127572,Central Internal Position,2001-04-04,NULL
100040036778,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,36,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"36, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036778,1,6100468,Manually Matched,840,CORNWALL,E06000052,177818.00,34941.00,50.1727422,-5.1129360,General Internal Position,2001-04-04,NULL
100040036779,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,37,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"37, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036779,1,6100468,Manually Matched,840,CORNWALL,E06000052,177816.00,34932.00,50.1726606,-5.1129588,General Internal Position,2001-04-04,NULL
100040036780,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,38,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"38, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036780,1,6100468,Manually Matched,840,CORNWALL,E06000052,177822.00,34922.00,50.1725731,-5.1128690,General Internal Position,2001-04-04,NULL
100040036781,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,39,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"39, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036781,1,6100468,Manually Matched,840,CORNWALL,E06000052,177828.00,34916.00,50.1725214,-5.1127816,Central Internal Position,2001-04-04,NULL
100040036782,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,40,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"40, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036782,1,6100468,Manually Matched,840,CORNWALL,E06000052,177838.00,34909.00,50.1724623,-5.1126377,Central Internal Position,2001-04-04,NULL
100040036783,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,41,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"41, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040036783,1,6100468,Manually Matched,840,CORNWALL,E06000052,177846.00,34906.00,50.1724384,-5.1125241,Central Internal Position,2001-04-04,NULL
100041204702,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,23A,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"23A, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100041204702,1,6101156,Manually Matched,840,CORNWALL,E06000052,178511.00,34376.00,50.1679278,-5.1029170,Central Internal Position,2001-04-04,NULL
200001630180,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,8,ST GLUVIAS PARC,NULL,PENRYN,NULL,TR10 8HZ,"8, ST GLUVIAS PARC, PENRYN, TR10 8HZ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,200001630180,1,6101662,Manually Matched,840,CORNWALL,E06000052,178557.00,34849.00,50.1721927,-5.1025492,General Internal Position,2002-05-06,NULL
100040035413,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,27A,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"27A, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040035413,1,6101156,Manually Matched,840,CORNWALL,E06000052,178496.00,34373.00,50.1678952,-5.1031250,Central Internal Position,2001-04-04,NULL
100040035414,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,27B,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"27B, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040035414,1,6101156,Manually Matched,840,CORNWALL,E06000052,178496.00,34373.00,50.1678952,-5.1031250,Central Internal Position,2001-04-04,NULL
100040035415,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,FIRST FLOOR FLAT,NULL,27,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"FIRST FLOOR FLAT, 27, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2025-12-11,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,100041204569,100041204569,2,6101156,Manually Matched,840,CORNWALL,E06000052,178497.00,34384.00,50.1679944,-5.1031174,Central Internal Position,2001-04-04,NULL
100040035416,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,GROUND FLOOR FLAT,NULL,27,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"GROUND FLOOR FLAT, 27, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2025-12-11,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,100041204569,100041204569,2,6101156,Manually Matched,840,CORNWALL,E06000052,178498.00,34384.00,50.1679947,-5.1031034,Central Internal Position,2001-04-04,NULL
100040035517,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,32,KERNICK ROAD,NULL,PENRYN,NULL,TR10 8NT,"32, KERNICK ROAD, PENRYN, TR10 8NT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040035517,1,6101071,Manually Matched,840,CORNWALL,E06000052,177715.00,34273.00,50.1667046,-5.1139860,General Internal Position,2001-04-04,NULL
100040035518,2025-12-18,2025-12-19T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,34,KERNICK ROAD,NULL,PENRYN,NULL,TR10 8NT,"34, KERNICK ROAD, PENRYN, TR10 8NT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2025-12-11,Approved,A record which is linked to a Royal Mail address,NULL,100040035518,1,6101071,Manually Matched,840,CORNWALL,E06000052,177703.00,34265.00,50.1666283,-5.1141491,Central Internal Position,2001-04-04,NULL
